103  103  17
25  70  7  1
25  70  6  1
25  70  5  1
25  70  4  1
26  79  10  1
26  79  9  1
26  79  8  1
26  79  7  1
26  79  6  1
26  79  5  1
26  79  4  1
26  78  12  1
26  78  11  1
26  78  10  1
26  78  9  1
26  78  8  1
26  78  7  1
26  78  6  1
26  78  5  1
26  78  4  1
26  77  12  1
26  77  11  0
26  77  10  1
26  77  9  1
26  77  8  1
26  77  7  0
26  77  6  0
26  77  5  0
26  77  4  1
26  76  12  1
26  76  11  0
26  76  10  0
26  76  9  0
26  76  8  0
26  76  7  0
26  76  6  0
26  76  5  0
26  76  4  1
26  75  12  1
26  75  11  0
26  75  10  0
26  75  9  0
26  75  8  0
26  75  7  0
26  75  6  0
26  75  5  0
26  75  4  1
26  74  12  1
26  74  11  0
26  74  10  0
26  74  9  0
26  74  8  0
26  74  7  0
26  74  6  0
26  74  5  0
26  74  4  1
26  73  12  1
26  73  11  0
26  73  10  0
26  73  9  0
26  73  8  0
26  73  7  0
26  73  6  0
26  73  5  0
26  73  4  1
26  72  12  1
26  72  11  0
26  72  10  0
26  72  9  0
26  72  8  0
26  72  7  0
26  72  6  0
26  72  5  0
26  72  4  1
26  71  12  1
26  71  11  0
26  71  10  0
26  71  9  0
26  71  8  0
26  71  7  0
26  71  6  0
26  71  5  0
26  71  4  1
26  70  12  1
26  70  11  1
26  70  10  1
26  70  9  1
26  70  8  1
26  70  7  1
26  70  6  1
26  70  5  1
26  70  4  1
26  69  12  1
26  69  11  1
27  79  12  1
27  79  11  1
27  79  10  1
27  79  9  1
27  79  8  1
27  79  7  1
27  79  6  1
27  79  5  1
27  79  4  1
27  78  12  1
27  78  11  1
27  78  10  1
27  78  9  0
27  78  8  0
27  78  7  0
27  78  6  0
27  78  5  0
27  78  4  1
27  77  12  1
27  77  11  0
27  77  10  0
27  77  9  0
27  77  8  0
27  77  7  0
27  77  6  0
27  77  5  0
27  77  4  1
27  76  12  1
27  76  11  0
27  76  10  0
27  76  9  0
27  76  8  0
27  76  7  0
27  76  6  0
27  76  5  0
27  76  4  1
27  75  12  1
27  75  11  0
27  75  10  0
27  75  9  0
27  75  8  0
27  75  7  0
27  75  6  0
27  75  5  0
27  75  4  1
27  74  12  1
27  74  11  0
27  74  10  0
27  74  9  0
27  74  8  0
27  74  7  0
27  74  6  0
27  74  5  0
27  74  4  1
27  73  12  1
27  73  11  0
27  73  10  0
27  73  9  0
27  73  8  0
27  73  7  0
27  73  6  0
27  73  5  0
27  73  4  1
27  72  12  1
27  72  11  0
27  72  10  0
27  72  9  0
27  72  8  0
27  72  7  0
27  72  6  0
27  72  5  0
27  72  4  1
27  71  12  1
27  71  11  0
27  71  10  0
27  71  9  0
27  71  8  0
27  71  7  0
27  71  6  0
27  71  5  0
27  71  4  1
27  70  12  1
27  70  11  1
27  70  10  1
27  70  9  1
27  70  8  1
27  70  7  1
27  70  6  1
27  70  5  1
27  70  4  1
27  69  12  1
27  69  11  1
27  69  10  1
27  69  9  1
27  69  8  1
27  69  7  1
27  69  6  1
27  69  5  1
27  69  4  1
27  68  12  1
27  68  11  1
27  68  10  1
27  68  9  1
27  68  8  1
27  68  7  1
27  68  6  1
27  68  5  1
27  68  4  1
27  67  12  1
27  67  11  1
27  67  10  1
28  79  12  1
28  79  11  1
28  79  10  1
28  79  9  1
28  79  8  1
28  79  7  1
28  79  6  1
28  79  5  1
28  79  4  1
28  78  12  1
28  78  11  0
28  78  10  0
28  78  9  0
28  78  8  0
28  78  7  0
28  78  6  0
28  78  5  0
28  78  4  1
28  77  12  1
28  77  11  0
28  77  10  0
28  77  9  0
28  77  8  0
28  77  7  0
28  77  6  0
28  77  5  0
28  77  4  1
28  76  12  1
28  76  11  0
28  76  10  0
28  76  9  0
28  76  8  0
28  76  7  0
28  76  6  0
28  76  5  0
28  76  4  1
28  75  12  1
28  75  11  0
28  75  10  0
28  75  9  0
28  75  8  0
28  75  7  0
28  75  6  0
28  75  5  0
28  75  4  1
28  74  12  1
28  74  11  0
28  74  10  0
28  74  9  0
28  74  8  0
28  74  7  0
28  74  6  0
28  74  5  0
28  74  4  1
28  73  12  1
28  73  11  0
28  73  10  0
28  73  9  0
28  73  8  0
28  73  7  0
28  73  6  0
28  73  5  0
28  73  4  1
28  72  12  1
28  72  11  0
28  72  10  0
28  72  9  0
28  72  8  0
28  72  7  0
28  72  6  0
28  72  5  0
28  72  4  1
28  71  12  1
28  71  11  0
28  71  10  0
28  71  9  0
28  71  8  0
28  71  7  0
28  71  6  0
28  71  5  0
28  71  4  1
28  70  12  1
28  70  11  0
28  70  10  0
28  70  9  0
28  70  8  0
28  70  7  0
28  70  6  0
28  70  5  0
28  70  4  1
28  69  12  1
28  69  11  0
28  69  10  0
28  69  9  0
28  69  8  0
28  69  7  0
28  69  6  0
28  69  5  0
28  69  4  1
28  68  12  1
28  68  11  0
28  68  10  1
28  68  9  1
28  68  8  1
28  68  7  1
28  68  6  1
28  68  5  1
28  68  4  1
28  67  12  1
28  67  11  1
28  67  10  1
28  67  9  1
28  67  8  1
28  67  7  1
28  67  6  1
28  67  5  1
28  67  4  1
28  66  12  1
28  66  11  1
28  66  10  1
28  66  9  1
28  66  8  1
28  66  7  1
28  66  6  1
28  66  5  1
28  66  4  1
28  65  12  1
28  65  11  1
29  79  12  1
29  79  11  1
29  79  10  1
29  79  9  1
29  79  8  1
29  79  7  1
29  79  6  1
29  79  5  1
29  79  4  1
29  78  12  1
29  78  11  0
29  78  10  0
29  78  9  0
29  78  8  0
29  78  7  0
29  78  6  0
29  78  5  0
29  78  4  1
29  77  12  1
29  77  11  0
29  77  10  0
29  77  9  0
29  77  8  0
29  77  7  0
29  77  6  0
29  77  5  0
29  77  4  1
29  76  12  1
29  76  11  0
29  76  10  0
29  76  9  0
29  76  8  0
29  76  7  0
29  76  6  0
29  76  5  0
29  76  4  1
29  75  12  1
29  75  11  0
29  75  10  0
29  75  9  0
29  75  8  0
29  75  7  0
29  75  6  0
29  75  5  0
29  75  4  1
29  74  12  1
29  74  11  0
29  74  10  0
29  74  9  0
29  74  8  0
29  74  7  0
29  74  6  0
29  74  5  0
29  74  4  1
29  73  12  1
29  73  11  0
29  73  10  0
29  73  9  0
29  73  8  0
29  73  7  0
29  73  6  0
29  73  5  0
29  73  4  1
29  72  12  1
29  72  11  0
29  72  10  0
29  72  9  0
29  72  8  0
29  72  7  0
29  72  6  0
29  72  5  0
29  72  4  1
29  71  12  1
29  71  11  0
29  71  10  0
29  71  9  0
29  71  8  0
29  71  7  0
29  71  6  0
29  71  5  0
29  71  4  1
29  70  12  1
29  70  11  0
29  70  10  0
29  70  9  0
29  70  8  0
29  70  7  0
29  70  6  0
29  70  5  0
29  70  4  1
29  69  12  1
29  69  11  0
29  69  10  0
29  69  9  0
29  69  8  0
29  69  7  0
29  69  6  0
29  69  5  0
29  69  4  1
29  68  12  1
29  68  11  0
29  68  10  0
29  68  9  0
29  68  8  0
29  68  7  0
29  68  6  0
29  68  5  0
29  68  4  1
29  67  12  1
29  67  11  0
29  67  10  0
29  67  9  0
29  67  8  0
29  67  7  0
29  67  6  0
29  67  5  0
29  67  4  1
29  66  12  1
29  66  11  1
29  66  10  1
29  66  9  1
29  66  8  1
29  66  7  1
29  66  6  1
29  66  5  1
29  66  4  1
29  65  12  1
29  65  11  1
29  65  10  1
29  65  9  1
29  65  8  1
29  65  7  1
29  65  6  1
29  65  5  1
29  65  4  1
29  64  12  1
29  64  11  1
29  64  10  1
29  64  9  1
29  64  8  1
29  64  7  1
29  64  6  1
29  64  5  1
29  64  4  1
29  63  12  1
29  63  11  1
30  80  12  1
30  80  11  1
30  80  10  1
30  79  12  1
30  79  11  1
30  79  10  1
30  79  9  1
30  79  8  1
30  79  7  1
30  79  6  1
30  79  5  1
30  79  4  1
30  78  12  1
30  78  11  0
30  78  10  0
30  78  9  0
30  78  8  0
30  78  7  0
30  78  6  0
30  78  5  0
30  78  4  1
30  77  12  1
30  77  11  0
30  77  10  0
30  77  9  0
30  77  8  0
30  77  7  0
30  77  6  0
30  77  5  0
30  77  4  1
30  76  12  1
30  76  11  0
30  76  10  0
30  76  9  0
30  76  8  0
30  76  7  0
30  76  6  0
30  76  5  0
30  76  4  1
30  75  12  1
30  75  11  0
30  75  10  0
30  75  9  0
30  75  8  0
30  75  7  0
30  75  6  0
30  75  5  0
30  75  4  1
30  74  12  1
30  74  11  1
30  74  10  0
30  74  9  0
30  74  8  0
30  74  7  0
30  74  6  0
30  74  5  0
30  74  4  1
30  73  12  1
30  73  11  1
30  73  10  1
30  73  9  1
30  73  8  0
30  73  7  0
30  73  6  0
30  73  5  0
30  73  4  1
30  72  12  1
30  72  11  1
30  72  10  1
30  72  9  1
30  72  8  0
30  72  7  0
30  72  6  0
30  72  5  0
30  72  4  1
30  71  12  1
30  71  11  0
30  71  10  0
30  71  9  0
30  71  8  0
30  71  7  0
30  71  6  0
30  71  5  0
30  71  4  1
30  70  12  1
30  70  11  0
30  70  10  0
30  70  9  0
30  70  8  0
30  70  7  0
30  70  6  0
30  70  5  0
30  70  4  1
30  69  12  1
30  69  11  0
30  69  10  0
30  69  9  0
30  69  8  0
30  69  7  0
30  69  6  0
30  69  5  0
30  69  4  1
30  68  12  1
30  68  11  0
30  68  10  0
30  68  9  0
30  68  8  0
30  68  7  0
30  68  6  0
30  68  5  0
30  68  4  1
30  67  12  1
30  67  11  0
30  67  10  0
30  67  9  0
30  67  8  0
30  67  7  0
30  67  6  0
30  67  5  0
30  67  4  1
30  66  12  1
30  66  11  0
30  66  10  0
30  66  9  0
30  66  8  0
30  66  7  0
30  66  6  0
30  66  5  0
30  66  4  1
30  65  12  1
30  65  11  0
30  65  10  0
30  65  9  0
30  65  8  0
30  65  7  0
30  65  6  0
30  65  5  0
30  65  4  1
30  64  12  1
30  64  11  1
30  64  10  1
30  64  9  1
30  64  8  1
30  64  7  1
30  64  6  1
30  64  5  1
30  64  4  1
30  63  12  1
30  63  11  1
30  63  10  1
30  63  9  1
30  63  8  1
30  63  7  1
30  63  6  1
30  63  5  1
30  63  4  1
30  62  12  1
30  62  11  1
30  62  10  1
30  62  9  1
30  62  8  1
30  62  7  1
30  62  6  1
30  62  5  1
30  62  4  1
31  80  12  1
31  80  11  1
31  80  10  1
31  80  9  1
31  80  8  1
31  80  7  1
31  79  12  1
31  79  11  0
31  79  10  1
31  79  9  1
31  79  8  1
31  79  7  1
31  79  6  1
31  79  5  1
31  79  4  1
31  78  12  1
31  78  11  0
31  78  10  0
31  78  9  0
31  78  8  0
31  78  7  0
31  78  6  0
31  78  5  0
31  78  4  1
31  77  12  1
31  77  11  0
31  77  10  0
31  77  9  0
31  77  8  0
31  77  7  0
31  77  6  0
31  77  5  0
31  77  4  1
31  76  12  1
31  76  11  0
31  76  10  0
31  76  9  0
31  76  8  0
31  76  7  0
31  76  6  0
31  76  5  0
31  76  4  1
31  75  12  1
31  75  11  1
31  75  10  1
31  75  9  0
31  75  8  0
31  75  7  0
31  75  6  0
31  75  5  0
31  75  4  1
31  74  12  1
31  74  11  1
31  74  10  1
31  74  9  1
31  74  8  1
31  74  7  1
31  74  6  1
31  74  5  1
31  74  4  1
31  73  12  1
31  73  11  1
31  73  10  1
31  73  9  1
31  73  8  1
31  73  7  1
31  73  6  1
31  73  5  1
31  73  4  1
31  72  12  1
31  72  11  1
31  72  10  1
31  72  9  1
31  72  8  1
31  72  7  1
31  72  6  1
31  72  5  1
31  72  4  1
31  71  12  1
31  71  11  1
31  71  10  1
31  71  9  1
31  71  8  1
31  71  7  1
31  71  6  1
31  71  5  1
31  71  4  1
31  70  12  1
31  70  11  1
31  70  10  1
31  70  9  1
31  70  8  1
31  70  7  0
31  70  6  0
31  70  5  0
31  70  4  1
31  69  12  1
31  69  11  0
31  69  10  0
31  69  9  0
31  69  8  0
31  69  7  0
31  69  6  0
31  69  5  0
31  69  4  1
31  68  12  1
31  68  11  0
31  68  10  0
31  68  9  0
31  68  8  0
31  68  7  0
31  68  6  0
31  68  5  0
31  68  4  1
31  67  12  1
31  67  11  0
31  67  10  0
31  67  9  0
31  67  8  0
31  67  7  0
31  67  6  0
31  67  5  0
31  67  4  1
31  66  12  1
31  66  11  0
31  66  10  0
31  66  9  0
31  66  8  0
31  66  7  0
31  66  6  0
31  66  5  0
31  66  4  1
31  65  12  1
31  65  11  0
31  65  10  0
31  65  9  0
31  65  8  0
31  65  7  0
31  65  6  0
31  65  5  0
31  65  4  1
31  64  12  1
31  64  11  0
31  64  10  0
31  64  9  0
31  64  8  0
31  64  7  0
31  64  6  0
31  64  5  0
31  64  4  1
31  63  12  1
31  63  11  0
31  63  10  0
31  63  9  0
31  63  8  0
31  63  7  0
31  63  6  0
31  63  5  0
31  63  4  1
31  62  12  1
31  62  11  1
31  62  10  1
31  62  9  1
31  62  8  1
31  62  7  1
31  62  6  1
31  62  5  1
31  62  4  1
31  61  12  1
31  61  11  1
31  61  10  1
31  61  9  1
31  61  8  1
31  61  7  1
31  61  6  1
31  61  5  1
31  61  4  1
31  60  12  1
31  60  11  1
31  60  10  1
31  60  9  1
31  60  8  1
31  60  7  1
31  60  6  1
31  60  5  1
31  60  4  1
31  59  12  1
31  59  11  1
32  80  12  1
32  80  11  1
32  80  10  1
32  80  9  1
32  80  8  1
32  80  7  1
32  80  6  1
32  80  5  1
32  79  12  1
32  79  11  0
32  79  10  0
32  79  9  0
32  79  8  0
32  79  7  1
32  79  6  1
32  79  5  1
32  79  4  1
32  78  12  1
32  78  11  0
32  78  10  0
32  78  9  0
32  78  8  0
32  78  7  0
32  78  6  0
32  78  5  0
32  78  4  1
32  77  12  1
32  77  11  0
32  77  10  0
32  77  9  0
32  77  8  0
32  77  7  0
32  77  6  0
32  77  5  0
32  77  4  1
32  76  12  1
32  76  11  0
32  76  10  0
32  76  9  0
32  76  8  0
32  76  7  0
32  76  6  0
32  76  5  0
32  76  4  1
32  75  12  1
32  75  11  1
32  75  10  1
32  75  9  1
32  75  8  1
32  75  7  1
32  75  6  1
32  75  5  1
32  75  4  1
32  74  12  1
32  74  11  1
32  74  10  1
32  74  9  1
32  74  8  1
32  74  7  1
32  74  6  1
32  74  5  1
32  74  4  1
32  73  12  1
32  73  11  0
32  73  10  0
32  73  9  0
32  73  8  1
32  73  7  1
32  73  6  1
32  73  5  1
32  73  4  1
32  72  12  1
32  72  11  0
32  72  10  0
32  72  9  1
32  72  8  1
32  72  7  1
32  72  6  1
32  72  5  1
32  72  4  1
32  71  12  1
32  71  11  1
32  71  10  1
32  71  9  1
32  71  8  1
32  71  7  1
32  71  6  1
32  71  5  1
32  71  4  1
32  70  12  1
32  70  11  1
32  70  10  1
32  70  9  1
32  70  8  1
32  70  7  1
32  70  6  1
32  70  5  1
32  70  4  1
32  69  12  1
32  69  11  1
32  69  10  1
32  69  9  1
32  69  8  1
32  69  7  1
32  69  6  1
32  69  5  1
32  69  4  1
32  68  12  1
32  68  11  1
32  68  10  1
32  68  9  1
32  68  8  1
32  68  7  1
32  68  6  1
32  68  5  1
32  68  4  1
32  67  12  1
32  67  11  0
32  67  10  0
32  67  9  0
32  67  8  0
32  67  7  0
32  67  6  0
32  67  5  0
32  67  4  1
32  66  12  1
32  66  11  0
32  66  10  0
32  66  9  0
32  66  8  0
32  66  7  0
32  66  6  0
32  66  5  0
32  66  4  1
32  65  12  1
32  65  11  0
32  65  10  0
32  65  9  0
32  65  8  0
32  65  7  0
32  65  6  0
32  65  5  0
32  65  4  1
32  64  12  1
32  64  11  0
32  64  10  0
32  64  9  0
32  64  8  0
32  64  7  0
32  64  6  0
32  64  5  0
32  64  4  1
32  63  12  1
32  63  11  0
32  63  10  0
32  63  9  0
32  63  8  0
32  63  7  0
32  63  6  0
32  63  5  0
32  63  4  1
32  62  12  1
32  62  11  0
32  62  10  0
32  62  9  0
32  62  8  0
32  62  7  0
32  62  6  0
32  62  5  0
32  62  4  1
32  61  12  1
32  61  11  0
32  61  10  0
32  61  9  0
32  61  8  0
32  61  7  0
32  61  6  0
32  61  5  0
32  61  4  1
32  60  12  1
32  60  11  1
32  60  10  1
32  60  9  1
32  60  8  1
32  60  7  1
32  60  6  1
32  60  5  1
32  60  4  1
32  59  12  1
32  59  11  1
32  59  10  1
32  59  9  1
32  59  8  1
32  59  7  1
32  59  6  1
32  59  5  1
32  59  4  1
32  58  12  1
32  58  11  1
32  58  10  1
32  58  9  1
32  58  8  1
32  58  7  1
32  58  6  1
32  58  5  1
32  58  4  1
33  80  12  1
33  80  11  1
33  80  10  1
33  80  9  1
33  80  8  1
33  80  7  1
33  80  6  1
33  80  5  1
33  80  4  1
33  79  12  1
33  79  11  0
33  79  10  0
33  79  9  0
33  79  8  0
33  79  7  0
33  79  6  0
33  79  5  1
33  79  4  1
33  78  12  1
33  78  11  0
33  78  10  0
33  78  9  0
33  78  8  0
33  78  7  0
33  78  6  0
33  78  5  0
33  78  4  1
33  77  12  1
33  77  11  0
33  77  10  0
33  77  9  0
33  77  8  0
33  77  7  0
33  77  6  0
33  77  5  0
33  77  4  1
33  76  12  1
33  76  11  0
33  76  10  0
33  76  9  0
33  76  8  0
33  76  7  0
33  76  6  0
33  76  5  0
33  76  4  1
33  75  12  1
33  75  11  1
33  75  10  1
33  75  9  1
33  75  8  1
33  75  7  1
33  75  6  1
33  75  5  1
33  75  4  1
33  74  12  1
33  74  11  1
33  74  10  1
33  74  9  1
33  74  8  1
33  74  7  1
33  74  6  1
33  74  5  1
33  74  4  1
33  73  12  1
33  73  11  0
33  73  10  0
33  73  9  0
33  73  8  0
33  73  7  0
33  73  6  0
33  73  5  0
33  73  4  1
33  72  12  1
33  72  11  0
33  72  10  0
33  72  9  0
33  72  8  0
33  72  7  0
33  72  6  0
33  72  5  0
33  72  4  1
33  71  12  1
33  71  11  0
33  71  10  0
33  71  9  0
33  71  8  0
33  71  7  0
33  71  6  0
33  71  5  0
33  71  4  1
33  70  12  1
33  70  11  1
33  70  10  1
33  70  9  1
33  70  8  1
33  70  7  1
33  70  6  1
33  70  5  1
33  70  4  1
33  69  12  1
33  69  11  1
33  69  10  1
33  69  9  1
33  69  8  1
33  69  7  1
33  69  6  1
33  69  5  1
33  69  4  1
33  68  12  1
33  68  11  1
33  68  10  1
33  68  9  1
33  68  8  1
33  68  7  1
33  68  6  1
33  68  5  1
33  68  4  1
33  67  12  1
33  67  11  1
33  67  10  1
33  67  9  1
33  67  8  1
33  67  7  1
33  67  6  1
33  67  5  1
33  67  4  1
33  66  12  1
33  66  11  1
33  66  10  1
33  66  9  1
33  66  8  1
33  66  7  1
33  66  6  0
33  66  5  0
33  66  4  1
33  65  12  1
33  65  11  0
33  65  10  0
33  65  9  0
33  65  8  0
33  65  7  0
33  65  6  0
33  65  5  0
33  65  4  1
33  64  12  1
33  64  11  0
33  64  10  0
33  64  9  0
33  64  8  0
33  64  7  0
33  64  6  0
33  64  5  0
33  64  4  1
33  63  12  1
33  63  11  0
33  63  10  0
33  63  9  0
33  63  8  0
33  63  7  0
33  63  6  0
33  63  5  0
33  63  4  1
33  62  12  1
33  62  11  0
33  62  10  0
33  62  9  0
33  62  8  0
33  62  7  0
33  62  6  0
33  62  5  0
33  62  4  1
33  61  12  1
33  61  11  0
33  61  10  0
33  61  9  0
33  61  8  0
33  61  7  0
33  61  6  0
33  61  5  0
33  61  4  1
33  60  12  1
33  60  11  0
33  60  10  0
33  60  9  0
33  60  8  0
33  60  7  0
33  60  6  0
33  60  5  0
33  60  4  1
33  59  12  1
33  59  11  0
33  59  10  0
33  59  9  0
33  59  8  0
33  59  7  0
33  59  6  0
33  59  5  0
33  59  4  1
33  58  12  1
33  58  11  1
33  58  10  1
33  58  9  1
33  58  8  1
33  58  7  1
33  58  6  1
33  58  5  1
33  58  4  1
33  57  12  1
33  57  11  1
33  57  10  1
33  57  9  1
33  57  8  1
33  57  7  1
33  57  6  1
33  57  5  1
33  57  4  1
33  56  12  1
33  56  11  1
33  56  10  1
33  56  9  1
33  56  8  1
33  56  7  1
33  56  6  1
33  56  5  1
33  56  4  1
34  80  12  1
34  80  11  1
34  80  10  1
34  80  9  1
34  80  8  1
34  80  7  1
34  80  6  1
34  80  5  1
34  80  4  1
34  79  12  1
34  79  11  0
34  79  10  0
34  79  9  0
34  79  8  0
34  79  7  0
34  79  6  0
34  79  5  0
34  79  4  1
34  78  12  1
34  78  11  0
34  78  10  0
34  78  9  0
34  78  8  0
34  78  7  0
34  78  6  0
34  78  5  0
34  78  4  1
34  77  12  1
34  77  11  0
34  77  10  0
34  77  9  0
34  77  8  0
34  77  7  0
34  77  6  0
34  77  5  0
34  77  4  1
34  76  12  1
34  76  11  0
34  76  10  0
34  76  9  0
34  76  8  0
34  76  7  0
34  76  6  0
34  76  5  0
34  76  4  1
34  75  12  1
34  75  11  0
34  75  10  0
34  75  9  0
34  75  8  0
34  75  7  0
34  75  6  0
34  75  5  0
34  75  4  1
34  74  12  1
34  74  11  0
34  74  10  0
34  74  9  0
34  74  8  0
34  74  7  0
34  74  6  0
34  74  5  0
34  74  4  1
34  73  12  1
34  73  11  0
34  73  10  0
34  73  9  0
34  73  8  0
34  73  7  0
34  73  6  0
34  73  5  0
34  73  4  1
34  72  12  1
34  72  11  0
34  72  10  0
34  72  9  0
34  72  8  0
34  72  7  0
34  72  6  0
34  72  5  0
34  72  4  1
34  71  12  1
34  71  11  0
34  71  10  0
34  71  9  0
34  71  8  0
34  71  7  0
34  71  6  0
34  71  5  0
34  71  4  1
34  70  12  1
34  70  11  0
34  70  10  0
34  70  9  0
34  70  8  0
34  70  7  0
34  70  6  0
34  70  5  0
34  70  4  1
34  69  12  1
34  69  11  0
34  69  10  0
34  69  9  0
34  69  8  0
34  69  7  0
34  69  6  0
34  69  5  0
34  69  4  1
34  68  12  1
34  68  11  0
34  68  10  1
34  68  9  1
34  68  8  1
34  68  7  1
34  68  6  1
34  68  5  1
34  68  4  1
34  67  12  1
34  67  11  1
34  67  10  1
34  67  9  1
34  67  8  1
34  67  7  1
34  67  6  1
34  67  5  1
34  67  4  1
34  66  12  1
34  66  11  1
34  66  10  1
34  66  9  1
34  66  8  1
34  66  7  1
34  66  6  1
34  66  5  1
34  66  4  1
34  65  12  1
34  65  11  1
34  65  10  1
34  65  9  1
34  65  8  1
34  65  7  1
34  65  6  1
34  65  5  1
34  65  4  1
34  64  12  1
34  64  11  1
34  64  10  1
34  64  9  1
34  64  8  0
34  64  7  0
34  64  6  0
34  64  5  0
34  64  4  1
34  63  12  1
34  63  11  0
34  63  10  0
34  63  9  0
34  63  8  0
34  63  7  0
34  63  6  0
34  63  5  0
34  63  4  1
34  62  12  1
34  62  11  0
34  62  10  0
34  62  9  0
34  62  8  0
34  62  7  0
34  62  6  0
34  62  5  0
34  62  4  1
34  61  12  1
34  61  11  0
34  61  10  0
34  61  9  0
34  61  8  0
34  61  7  0
34  61  6  0
34  61  5  0
34  61  4  1
34  60  12  1
34  60  11  0
34  60  10  0
34  60  9  0
34  60  8  0
34  60  7  0
34  60  6  0
34  60  5  0
34  60  4  1
34  59  12  1
34  59  11  0
34  59  10  0
34  59  9  0
34  59  8  0
34  59  7  0
34  59  6  0
34  59  5  0
34  59  4  1
34  58  12  1
34  58  11  0
34  58  10  0
34  58  9  0
34  58  8  0
34  58  7  0
34  58  6  0
34  58  5  0
34  58  4  1
34  57  12  1
34  57  11  0
34  57  10  0
34  57  9  0
34  57  8  0
34  57  7  0
34  57  6  0
34  57  5  0
34  57  4  1
34  56  12  1
34  56  11  1
34  56  10  1
34  56  9  1
34  56  8  1
34  56  7  1
34  56  6  1
34  56  5  1
34  56  4  1
34  55  12  1
34  55  11  1
34  55  10  1
34  55  9  1
34  55  8  1
34  55  7  1
34  55  6  1
34  55  5  1
34  55  4  1
34  54  12  1
34  54  11  1
34  54  10  1
34  54  9  1
34  54  8  1
34  54  7  1
34  54  6  1
34  54  5  1
34  54  4  1
34  53  12  1
35  81  12  1
35  81  11  1
35  81  10  1
35  80  12  1
35  80  11  1
35  80  10  1
35  80  9  1
35  80  8  1
35  80  7  1
35  80  6  1
35  80  5  1
35  80  4  1
35  79  12  1
35  79  11  0
35  79  10  0
35  79  9  0
35  79  8  0
35  79  7  0
35  79  6  0
35  79  5  0
35  79  4  1
35  78  12  1
35  78  11  0
35  78  10  0
35  78  9  0
35  78  8  0
35  78  7  0
35  78  6  0
35  78  5  0
35  78  4  1
35  77  12  1
35  77  11  0
