125  125  17
28  76  11  1
28  76  10  1
28  76  9  1
28  76  8  1
28  76  7  1
28  76  6  1
28  76  5  1
28  76  4  1
28  75  12  1
28  75  11  1
28  75  10  1
28  75  9  1
28  75  8  1
28  75  7  1
28  75  6  1
28  75  5  1
28  75  4  1
28  74  12  1
28  74  11  0
28  74  10  0
28  74  9  0
28  74  8  0
28  74  7  0
28  74  6  0
28  74  5  0
28  74  4  1
28  73  12  1
28  73  11  0
28  73  10  0
28  73  9  0
28  73  8  0
28  73  7  0
28  73  6  0
28  73  5  0
28  73  4  1
28  72  12  1
28  72  11  0
28  72  10  0
28  72  9  0
28  72  8  0
28  72  7  0
28  72  6  0
28  72  5  0
28  72  4  1
28  71  12  1
28  71  11  1
28  71  10  1
28  71  9  1
28  71  8  1
28  71  7  1
28  71  6  1
28  71  5  1
28  71  4  1
28  70  4  1
29  92  12  1
29  92  11  1
29  92  10  1
29  92  9  1
29  91  12  1
29  91  11  1
29  91  10  1
29  91  9  1
29  91  8  1
29  91  7  1
29  91  6  1
29  91  5  1
29  91  4  1
29  90  12  1
29  90  11  1
29  90  10  1
29  90  9  1
29  90  8  1
29  90  7  1
29  90  6  1
29  90  5  1
29  90  4  1
29  89  12  1
29  89  11  1
29  89  10  1
29  89  9  1
29  89  8  1
29  89  7  1
29  89  6  1
29  89  5  1
29  89  4  1
29  88  12  1
29  88  11  1
29  88  10  1
29  88  9  1
29  88  8  1
29  88  7  1
29  88  6  1
29  88  5  1
29  88  4  1
29  87  12  1
29  87  11  0
29  87  10  1
29  87  9  1
29  87  8  1
29  87  7  1
29  87  6  1
29  87  5  1
29  87  4  1
29  86  12  1
29  86  11  0
29  86  10  0
29  86  9  1
29  86  8  1
29  86  7  1
29  86  6  1
29  86  5  1
29  86  4  1
29  85  12  1
29  85  11  0
29  85  10  0
29  85  9  1
29  85  8  1
29  85  7  1
29  85  6  1
29  85  5  1
29  85  4  1
29  84  12  1
29  84  11  0
29  84  10  0
29  84  9  0
29  84  8  1
29  84  7  1
29  84  6  1
29  84  5  1
29  84  4  1
29  83  12  1
29  83  11  0
29  83  10  0
29  83  9  0
29  83  8  1
29  83  7  1
29  83  6  1
29  83  5  1
29  83  4  1
29  82  12  1
29  82  11  0
29  82  10  0
29  82  9  0
29  82  8  0
29  82  7  0
29  82  6  1
29  82  5  1
29  82  4  1
29  81  12  1
29  81  11  0
29  81  10  0
29  81  9  0
29  81  8  0
29  81  7  0
29  81  6  0
29  81  5  0
29  81  4  1
29  80  12  1
29  80  11  0
29  80  10  0
29  80  9  0
29  80  8  1
29  80  7  1
29  80  6  1
29  80  5  1
29  80  4  1
29  79  12  1
29  79  11  1
29  79  10  1
29  79  9  1
29  79  8  1
29  79  7  1
29  79  6  1
29  79  5  1
29  79  4  1
29  78  12  1
29  78  11  0
29  78  10  0
29  78  9  0
29  78  8  0
29  78  7  0
29  78  6  0
29  78  5  0
29  78  4  1
29  77  12  1
29  77  11  0
29  77  10  0
29  77  9  0
29  77  8  0
29  77  7  0
29  77  6  0
29  77  5  1
29  77  4  1
29  76  12  1
29  76  11  1
29  76  10  1
29  76  9  1
29  76  8  1
29  76  7  1
29  76  6  1
29  76  5  1
29  76  4  1
29  75  12  1
29  75  11  1
29  75  10  1
29  75  9  1
29  75  8  1
29  75  7  1
29  75  6  1
29  75  5  1
29  75  4  1
29  74  12  1
29  74  11  1
29  74  10  1
29  74  9  1
29  74  8  1
29  74  7  1
29  74  6  1
29  74  5  1
29  74  4  1
29  73  12  1
29  73  11  1
29  73  10  1
29  73  9  1
29  73  8  1
29  73  7  1
29  73  6  1
29  73  5  1
29  73  4  1
29  72  12  1
29  72  11  1
29  72  10  1
29  72  9  1
29  72  8  1
29  72  7  1
29  72  6  1
29  72  5  1
29  72  4  1
29  71  12  1
29  71  11  1
29  71  10  1
29  71  9  1
29  71  8  1
29  71  7  1
29  71  6  1
29  71  5  1
29  71  4  1
30  95  12  1
30  95  11  1
30  95  10  1
30  94  12  1
30  94  11  1
30  94  10  1
30  94  9  1
30  94  8  1
30  94  7  1
30  94  6  1
30  94  5  1
30  94  4  1
30  93  12  1
30  93  11  1
30  93  10  1
30  93  9  1
30  93  8  1
30  93  7  1
30  93  6  1
30  93  5  1
30  93  4  1
30  92  12  1
30  92  11  1
30  92  10  1
30  92  9  1
30  92  8  1
30  92  7  1
30  92  6  1
30  92  5  1
30  92  4  1
30  91  12  1
30  91  11  0
30  91  10  0
30  91  9  1
30  91  8  1
30  91  7  1
30  91  6  1
30  91  5  1
30  91  4  1
30  90  12  1
30  90  11  0
30  90  10  0
30  90  9  0
30  90  8  0
30  90  7  0
30  90  6  0
30  90  5  0
30  90  4  1
30  89  12  1
30  89  11  0
30  89  10  0
30  89  9  0
30  89  8  0
30  89  7  0
30  89  6  0
30  89  5  0
30  89  4  1
30  88  12  1
30  88  11  0
30  88  10  0
30  88  9  0
30  88  8  0
30  88  7  0
30  88  6  0
30  88  5  0
30  88  4  1
30  87  12  1
30  87  11  0
30  87  10  0
30  87  9  0
30  87  8  0
30  87  7  0
30  87  6  0
30  87  5  0
30  87  4  1
30  86  12  1
30  86  11  0
30  86  10  0
30  86  9  0
30  86  8  0
30  86  7  0
30  86  6  0
30  86  5  0
30  86  4  1
30  85  12  1
30  85  11  0
30  85  10  0
30  85  9  0
30  85  8  0
30  85  7  0
30  85  6  0
30  85  5  0
30  85  4  1
30  84  12  1
30  84  11  0
30  84  10  0
30  84  9  0
30  84  8  0
30  84  7  0
30  84  6  0
30  84  5  0
30  84  4  1
30  83  12  1
30  83  11  0
30  83  10  0
30  83  9  0
30  83  8  0
30  83  7  0
30  83  6  0
30  83  5  0
30  83  4  1
30  82  12  1
30  82  11  0
30  82  10  0
30  82  9  0
30  82  8  0
30  82  7  0
30  82  6  0
30  82  5  0
30  82  4  1
30  81  12  1
30  81  11  0
30  81  10  0
30  81  9  0
30  81  8  0
30  81  7  0
30  81  6  0
30  81  5  0
30  81  4  1
30  80  12  1
30  80  11  0
30  80  10  0
30  80  9  0
30  80  8  0
30  80  7  0
30  80  6  0
30  80  5  0
30  80  4  1
30  79  12  1
30  79  11  0
30  79  10  0
30  79  9  0
30  79  8  0
30  79  7  0
30  79  6  0
30  79  5  0
30  79  4  1
30  78  12  1
30  78  11  0
30  78  10  0
30  78  9  0
30  78  8  0
30  78  7  0
30  78  6  0
30  78  5  0
30  78  4  1
30  77  12  1
30  77  11  0
30  77  10  0
30  77  9  0
30  77  8  0
30  77  7  0
30  77  6  0
30  77  5  0
30  77  4  1
30  76  12  1
30  76  11  0
30  76  10  0
30  76  9  0
30  76  8  0
30  76  7  0
30  76  6  0
30  76  5  0
30  76  4  1
30  75  12  1
30  75  11  1
30  75  10  1
30  75  9  1
30  75  8  1
30  75  7  1
30  75  6  1
30  75  5  1
30  75  4  1
30  73  12  1
30  73  11  1
30  73  10  1
30  73  9  1
30  73  8  1
30  73  7  1
30  73  6  1
30  73  5  1
30  73  4  1
30  72  12  1
30  72  11  1
30  72  10  1
30  72  9  1
30  72  8  1
30  72  7  1
30  72  6  1
30  72  5  1
30  72  4  1
31  97  12  1
31  97  11  1
31  97  10  1
31  97  9  1
31  97  8  1
31  96  12  1
31  96  11  1
31  96  10  1
31  96  9  1
31  96  8  1
31  96  7  1
31  96  6  1
31  96  5  1
31  96  4  1
31  95  12  1
31  95  11  1
31  95  10  1
31  95  9  1
31  95  8  1
31  95  7  1
31  95  6  1
31  95  5  1
31  95  4  1
31  94  12  1
31  94  11  0
31  94  10  1
31  94  9  1
31  94  8  1
31  94  7  1
31  94  6  1
31  94  5  1
31  94  4  1
31  93  12  1
31  93  11  0
31  93  10  0
31  93  9  0
31  93  8  0
31  93  7  0
31  93  6  0
31  93  5  0
31  93  4  1
31  92  12  1
31  92  11  0
31  92  10  0
31  92  9  0
31  92  8  0
31  92  7  0
31  92  6  0
31  92  5  0
31  92  4  1
31  91  12  1
31  91  11  0
31  91  10  0
31  91  9  0
31  91  8  0
31  91  7  0
31  91  6  0
31  91  5  0
31  91  4  1
31  90  12  1
31  90  11  0
31  90  10  0
31  90  9  0
31  90  8  0
31  90  7  0
31  90  6  0
31  90  5  0
31  90  4  1
31  89  12  1
31  89  11  0
31  89  10  0
31  89  9  0
31  89  8  0
31  89  7  0
31  89  6  0
31  89  5  0
31  89  4  1
31  88  12  1
31  88  11  0
31  88  10  0
31  88  9  0
31  88  8  0
31  88  7  0
31  88  6  0
31  88  5  0
31  88  4  1
31  87  12  1
31  87  11  0
31  87  10  0
31  87  9  0
31  87  8  0
31  87  7  0
31  87  6  0
31  87  5  0
31  87  4  1
31  86  12  1
31  86  11  0
31  86  10  0
31  86  9  0
31  86  8  0
31  86  7  0
31  86  6  0
31  86  5  0
31  86  4  1
31  85  12  1
31  85  11  0
31  85  10  0
31  85  9  0
31  85  8  0
31  85  7  0
31  85  6  0
31  85  5  0
31  85  4  1
31  84  12  1
31  84  11  0
31  84  10  0
31  84  9  0
31  84  8  0
31  84  7  0
31  84  6  0
31  84  5  0
31  84  4  1
31  83  12  1
31  83  11  0
31  83  10  0
31  83  9  0
31  83  8  0
31  83  7  0
31  83  6  0
31  83  5  0
31  83  4  1
31  82  12  1
31  82  11  0
31  82  10  0
31  82  9  0
31  82  8  0
31  82  7  0
31  82  6  0
31  82  5  0
31  82  4  1
31  81  12  1
31  81  11  0
31  81  10  0
31  81  9  0
31  81  8  0
31  81  7  0
31  81  6  0
31  81  5  0
31  81  4  1
31  80  12  1
31  80  11  0
31  80  10  0
31  80  9  0
31  80  8  0
31  80  7  0
31  80  6  0
31  80  5  0
31  80  4  1
31  79  12  1
31  79  11  0
31  79  10  0
31  79  9  0
31  79  8  0
31  79  7  0
31  79  6  0
31  79  5  0
31  79  4  1
31  78  12  1
31  78  11  0
31  78  10  0
31  78  9  0
31  78  8  0
31  78  7  0
31  78  6  0
31  78  5  0
31  78  4  1
31  77  12  1
31  77  11  0
31  77  10  0
31  77  9  0
31  77  8  0
31  77  7  0
31  77  6  0
31  77  5  0
31  77  4  1
31  76  12  1
31  76  11  0
31  76  10  0
31  76  9  0
31  76  8  0
31  76  7  0
31  76  6  0
31  76  5  0
31  76  4  1
31  75  12  1
31  75  11  1
31  75  10  1
31  75  9  1
31  75  8  1
31  75  7  1
31  75  6  1
31  75  5  1
31  75  4  1
31  74  10  1
31  74  9  1
31  74  8  1
31  74  7  1
31  74  6  1
31  74  5  1
31  74  4  1
32  100  12  1
32  100  11  1
32  99  12  1
32  99  11  1
32  99  10  1
32  99  9  1
32  99  8  1
32  99  7  1
32  99  6  1
32  98  12  1
32  98  11  1
32  98  10  1
32  98  9  1
32  98  8  1
32  98  7  1
32  98  6  1
32  98  5  1
32  98  4  1
32  97  12  1
32  97  11  1
32  97  10  1
32  97  9  1
32  97  8  1
32  97  7  1
32  97  6  1
32  97  5  1
32  97  4  1
32  96  12  1
32  96  11  0
32  96  10  0
32  96  9  0
32  96  8  1
32  96  7  1
32  96  6  1
32  96  5  1
32  96  4  1
32  95  12  1
32  95  11  0
32  95  10  0
32  95  9  0
32  95  8  0
32  95  7  0
32  95  6  0
32  95  5  0
32  95  4  1
32  94  12  1
32  94  11  0
32  94  10  0
32  94  9  0
32  94  8  0
32  94  7  0
32  94  6  0
32  94  5  0
32  94  4  1
32  93  12  1
32  93  11  0
32  93  10  0
32  93  9  0
32  93  8  0
32  93  7  0
32  93  6  0
32  93  5  0
32  93  4  1
32  92  12  1
32  92  11  0
32  92  10  0
32  92  9  0
32  92  8  0
32  92  7  0
32  92  6  0
32  92  5  0
32  92  4  1
32  91  12  1
32  91  11  0
32  91  10  0
32  91  9  0
32  91  8  0
32  91  7  0
32  91  6  0
32  91  5  0
32  91  4  1
32  90  12  1
32  90  11  0
32  90  10  0
32  90  9  0
32  90  8  0
32  90  7  0
32  90  6  0
32  90  5  0
32  90  4  1
32  89  12  1
32  89  11  0
32  89  10  0
32  89  9  0
32  89  8  0
32  89  7  0
32  89  6  0
32  89  5  0
32  89  4  1
32  88  12  1
32  88  11  0
32  88  10  0
32  88  9  0
32  88  8  0
32  88  7  0
32  88  6  0
32  88  5  0
32  88  4  1
32  87  12  1
32  87  11  0
32  87  10  0
32  87  9  0
32  87  8  0
32  87  7  0
32  87  6  0
32  87  5  0
32  87  4  1
32  86  12  1
32  86  11  0
32  86  10  0
32  86  9  0
32  86  8  0
32  86  7  0
32  86  6  0
32  86  5  0
32  86  4  1
32  85  12  1
32  85  11  0
32  85  10  0
32  85  9  0
32  85  8  0
32  85  7  0
32  85  6  0
32  85  5  0
32  85  4  1
32  84  12  1
32  84  11  0
32  84  10  0
32  84  9  0
32  84  8  0
32  84  7  0
32  84  6  0
32  84  5  0
32  84  4  1
32  83  12  1
32  83  11  0
32  83  10  0
32  83  9  0
32  83  8  0
32  83  7  0
32  83  6  0
32  83  5  0
32  83  4  1
32  82  12  1
32  82  11  0
32  82  10  0
32  82  9  0
32  82  8  0
32  82  7  0
32  82  6  0
32  82  5  0
32  82  4  1
32  81  12  1
32  81  11  0
32  81  10  0
32  81  9  0
32  81  8  0
32  81  7  0
32  81  6  0
32  81  5  0
32  81  4  1
32  80  12  1
32  80  11  0
32  80  10  0
32  80  9  0
32  80  8  0
32  80  7  0
32  80  6  0
32  80  5  0
32  80  4  1
32  79  12  1
32  79  11  0
32  79  10  0
32  79  9  0
32  79  8  0
32  79  7  0
32  79  6  0
32  79  5  0
32  79  4  1
32  78  12  1
32  78  11  0
32  78  10  0
32  78  9  0
32  78  8  0
32  78  7  0
32  78  6  0
32  78  5  0
32  78  4  1
32  77  12  1
32  77  11  0
32  77  10  0
32  77  9  0
32  77  8  0
32  77  7  0
32  77  6  0
32  77  5  0
32  77  4  1
32  76  12  1
32  76  11  0
32  76  10  0
32  76  9  0
32  76  8  0
32  76  7  0
32  76  6  0
32  76  5  0
32  76  4  1
32  75  12  1
32  75  11  1
32  75  10  1
32  75  9  0
32  75  8  0
32  75  7  0
32  75  6  0
32  75  5  0
32  75  4  1
32  74  11  1
32  74  10  1
32  74  9  1
32  74  8  1
32  74  7  1
32  74  6  1
32  74  5  1
32  74  4  1
33  101  12  1
33  101  11  1
33  101  10  1
33  101  9  1
33  100  12  1
33  100  11  1
33  100  10  1
33  100  9  1
33  100  8  1
33  100  7  1
33  100  6  1
33  100  5  1
33  100  4  1
33  99  12  1
33  99  11  1
33  99  10  1
33  99  9  1
33  99  8  1
33  99  7  1
33  99  6  1
33  99  5  1
33  99  4  1
33  98  12  1
33  98  11  0
33  98  10  0
33  98  9  0
33  98  8  0
33  98  7  0
33  98  6  1
33  98  5  1
33  98  4  1
33  97  12  1
33  97  11  0
33  97  10  0
33  97  9  0
33  97  8  0
33  97  7  0
33  97  6  0
33  97  5  0
33  97  4  1
33  96  12  1
33  96  11  0
33  96  10  0
33  96  9  0
33  96  8  0
33  96  7  0
33  96  6  0
33  96  5  0
33  96  4  1
33  95  12  1
33  95  11  0
33  95  10  0
33  95  9  0
33  95  8  0
33  95  7  0
33  95  6  0
33  95  5  0
33  95  4  1
33  94  12  1
33  94  11  0
33  94  10  0
33  94  9  0
33  94  8  0
33  94  7  0
33  94  6  0
33  94  5  0
33  94  4  1
33  93  12  1
33  93  11  0
33  93  10  0
33  93  9  0
33  93  8  0
33  93  7  0
33  93  6  0
33  93  5  0
33  93  4  1
33  92  12  1
33  92  11  0
33  92  10  0
33  92  9  0
33  92  8  0
33  92  7  0
33  92  6  0
33  92  5  0
33  92  4  1
33  91  12  1
33  91  11  0
33  91  10  0
33  91  9  0
33  91  8  0
33  91  7  0
33  91  6  0
33  91  5  0
33  91  4  1
33  90  12  1
33  90  11  0
33  90  10  0
33  90  9  0
33  90  8  0
33  90  7  0
33  90  6  0
33  90  5  0
33  90  4  1
33  89  12  1
33  89  11  0
33  89  10  0
33  89  9  0
33  89  8  0
33  89  7  0
33  89  6  0
33  89  5  0
33  89  4  1
33  88  12  1
33  88  11  0
33  88  10  0
33  88  9  0
33  88  8  0
33  88  7  0
33  88  6  0
33  88  5  0
33  88  4  1
33  87  12  1
33  87  11  0
33  87  10  0
33  87  9  0
33  87  8  0
33  87  7  0
33  87  6  0
33  87  5  0
33  87  4  1
33  86  12  1
33  86  11  0
33  86  10  0
33  86  9  0
33  86  8  0
33  86  7  0
33  86  6  0
33  86  5  0
33  86  4  1
33  85  12  1
33  85  11  0
33  85  10  0
33  85  9  0
33  85  8  0
33  85  7  0
33  85  6  0
33  85  5  0
33  85  4  1
33  84  12  1
33  84  11  0
33  84  10  0
33  84  9  0
33  84  8  0
33  84  7  0
33  84  6  0
33  84  5  0
33  84  4  1
33  83  12  1
33  83  11  0
33  83  10  0
33  83  9  0
33  83  8  0
33  83  7  0
33  83  6  0
33  83  5  0
33  83  4  1
33  82  12  1
33  82  11  0
33  82  10  0
33  82  9  0
33  82  8  0
33  82  7  0
33  82  6  0
33  82  5  0
33  82  4  1
33  81  12  1
33  81  11  0
33  81  10  0
33  81  9  0
33  81  8  0
33  81  7  0
33  81  6  0
33  81  5  0
33  81  4  1
33  80  12  1
33  80  11  0
33  80  10  0
33  80  9  0
33  80  8  0
33  80  7  0
33  80  6  0
33  80  5  0
33  80  4  1
33  79  12  1
33  79  11  0
33  79  10  0
33  79  9  0
33  79  8  0
33  79  7  0
33  79  6  0
33  79  5  0
33  79  4  1
33  78  12  1
33  78  11  0
33  78  10  0
33  78  9  0
33  78  8  0
33  78  7  0
33  78  6  0
33  78  5  0
33  78  4  1
33  77  12  1
33  77  11  0
33  77  10  0
33  77  9  0
33  77  8  0
33  77  7  0
33  77  6  0
33  77  5  0
33  77  4  1
33  76  12  1
33  76  11  0
33  76  10  0
33  76  9  0
33  76  8  0
33  76  7  0
33  76  6  0
33  76  5  0
33  76  4  1
33  75  12  1
33  75  11  1
33  75  10  1
33  75  9  1
33  75  8  1
33  75  7  0
33  75  6  0
33  75  5  0
33  75  4  1
33  74  11  1
33  74  10  1
33  74  9  1
33  74  8  1
33  74  7  1
33  74  6  1
33  74  5  1
33  74  4  1
34  101  12  1
34  101  11  1
34  101  10  1
34  101  9  1
34  101  8  1
34  101  7  1
34  101  6  1
34  101  5  1
34  101  4  1
34  100  12  1
34  100  11  0
34  100  10  0
34  100  9  1
34  100  8  1
34  100  7  1
34  100  6  1
34  100  5  1
34  100  4  1
34  99  12  1
34  99  11  0
34  99  10  0
34  99  9  0
34  99  8  0
34  99  7  0
34  99  6  0
34  99  5  0
34  99  4  1
34  98  12  1
34  98  11  0
34  98  10  0
34  98  9  0
34  98  8  0
34  98  7  0
34  98  6  0
34  98  5  0
34  98  4  1
34  97  12  1
34  97  11  0
34  97  10  0
34  97  9  0
34  97  8  0
34  97  7  0
34  97  6  0
34  97  5  0
34  97  4  1
34  96  12  1
34  96  11  0
34  96  10  0
34  96  9  0
34  96  8  0
34  96  7  0
34  96  6  0
34  96  5  0
34  96  4  1
34  95  12  1
34  95  11  0
34  95  10  0
34  95  9  0
34  95  8  0
34  95  7  0
34  95  6  0
34  95  5  0
34  95  4  1
34  94  12  1
34  94  11  0
34  94  10  0
34  94  9  0
34  94  8  0
34  94  7  0
34  94  6  0
34  94  5  0
34  94  4  1
34  93  12  1
34  93  11  0
34  93  10  0
34  93  9  0
34  93  8  0
34  93  7  0
34  93  6  0
34  93  5  0
34  93  4  1
34  92  12  1
34  92  11  0
34  92  10  0
34  92  9  0
34  92  8  0
34  92  7  0
34  92  6  0
34  92  5  0
34  92  4  1
34  91  12  1
34  91  11  0
34  91  10  0
34  91  9  0
34  91  8  0
34  91  7  0
34  91  6  0
34  91  5  0
34  91  4  1
34  90  12  1
34  90  11  0
34  90  10  0
34  90  9  0
34  90  8  0
34  90  7  0
34  90  6  0
34  90  5  0
34  90  4  1
34  89  12  1
34  89  11  0
34  89  10  0
34  89  9  0
34  89  8  0
34  89  7  0
34  89  6  0
34  89  5  0
34  89  4  1
34  88  12  1
34  88  11  0
34  88  10  0
34  88  9  0
34  88  8  0
34  88  7  0
34  88  6  0
34  88  5  0
34  88  4  1
34  87  12  1
34  87  11  0
34  87  10  0
34  87  9  0
34  87  8  0
34  87  7  0
34  87  6  0
34  87  5  0
34  87  4  1
34  86  12  1
34  86  11  0
34  86  10  0
34  86  9  0
34  86  8  0
34  86  7  0
34  86  6  0
34  86  5  0
34  86  4  1
34  85  12  1
34  85  11  0
34  85  10  0
34  85  9  0
34  85  8  0
34  85  7  0
34  85  6  0
34  85  5  0
34  85  4  1
34  84  12  1
34  84  11  0
34  84  10  0
34  84  9  0
34  84  8  0
34  84  7  0
34  84  6  0
34  84  5  0
34  84  4  1
34  83  12  1
34  83  11  0
34  83  10  0
34  83  9  0
34  83  8  0
34  83  7  0
34  83  6  0
34  83  5  0
34  83  4  1
34  82  12  1
34  82  11  0
34  82  10  0
34  82  9  0
34  82  8  0
34  82  7  0
34  82  6  0
34  82  5  0
34  82  4  1
34  81  12  1
34  81  11  0
34  81  10  0
34  81  9  0
34  81  8  0
34  81  7  0
34  81  6  0
34  81  5  0
34  81  4  1
34  80  12  1
34  80  11  0
34  80  10  0
34  80  9  0
34  80  8  0
34  80  7  0
34  80  6  0
34  80  5  0
34  80  4  1
34  79  12  1
34  79  11  0
34  79  10  0
34  79  9  0
34  79  8  0
34  79  7  0
34  79  6  0
34  79  5  0
34  79  4  1
34  78  12  1
34  78  11  0
34  78  10  0
34  78  9  0
34  78  8  0
34  78  7  0
34  78  6  0
34  78  5  0
34  78  4  1
34  77  12  1
34  77  11  0
34  77  10  0
34  77  9  0
34  77  8  0
34  77  7  0
34  77  6  0
34  77  5  0
34  77  4  1
34  76  12  1
34  76  11  0
34  76  10  0
34  76  9  0
34  76  8  0
34  76  7  0
34  76  6  0
34  76  5  0
34  76  4  1
34  75  12  1
34  75  11  1
34  75  10  1
34  75  9  1
34  75  8  1
34  75  7  1
34  75  6  1
34  75  5  1
34  75  4  1
34  74  8  1
34  74  7  1
34  74  6  1
34  74  5  1
34  74  4  1
35  101  12  1
35  101  11  1
35  101  10  1
35  101  9  1
35  101  8  1
35  101  7  1
35  101  6  1
35  101  5  1
35  101  4  1
35  100  12  1
35  100  11  1
35  100  10  1
35  100  9  1
35  100  8  1
35  100  7  1
35  100  6  1
35  100  5  1
35  100  4  1
35  99  12  1
35  99  11  1
35  99  10  1
35  99  9  1
35  99  8  1
35  99  7  1
35  99  6  1
35  99  5  0
35  99  4  1
35  98  12  1
35  98  11  0
35  98  10  0
35  98  9  0
35  98  8  0
35  98  7  0
35  98  6  0
35  98  5  0
35  98  4  1
35  97  12  1
35  97  11  0
35  97  10  0
35  97  9  0
35  97  8  0
35  97  7  0
35  97  6  0
35  97  5  0
35  97  4  1
35  96  12  1
35  96  11  0
35  96  10  0
35  96  9  0
35  96  8  0
35  96  7  0
35  96  6  0
35  96  5  0
35  96  4  1
35  95  12  1
35  95  11  0
35  95  10  0
35  95  9  0
35  95  8  0
35  95  7  0
35  95  6  0
