100  100  17
29  27  6  0
29  27  5  0
29  27  4  1
29  28  12  1
29  28  11  0
29  28  10  0
29  28  9  0
29  28  8  0
29  28  7  0
29  28  6  0
29  28  5  0
29  28  4  1
29  29  12  1
29  29  11  0
29  29  10  0
29  29  9  0
29  29  8  0
29  29  7  0
29  29  6  0
29  29  5  0
29  29  4  1
29  30  12  1
29  30  11  0
29  30  10  0
29  30  9  0
29  30  8  0
29  30  7  0
29  30  6  0
29  30  5  0
29  30  4  1
29  31  12  1
29  31  11  0
29  31  10  0
29  31  9  0
29  31  8  0
29  31  7  0
29  31  6  0
29  31  5  0
29  31  4  1
29  32  12  1
29  32  11  0
29  32  10  0
29  32  9  0
29  32  8  0
29  32  7  0
29  32  6  0
29  32  5  0
29  32  4  1
29  33  12  1
29  33  11  0
29  33  10  0
29  33  9  0
29  33  8  0
29  33  7  0
29  33  6  0
29  33  5  0
29  33  4  1
29  34  12  1
29  34  11  0
29  34  10  0
29  34  9  0
29  34  8  0
29  34  7  0
29  34  6  0
29  34  5  0
29  34  4  1
29  35  12  1
29  35  11  0
29  35  10  0
29  35  9  0
29  35  8  0
29  35  7  0
29  35  6  0
29  35  5  0
29  35  4  1
29  36  12  1
29  36  11  1
29  36  10  1
29  36  9  1
29  36  8  1
29  36  7  1
29  36  6  1
29  36  5  1
29  36  4  1
29  37  12  1
29  37  11  1
29  37  10  1
29  37  9  1
29  37  8  1
29  37  7  1
29  37  6  1
29  37  5  1
29  37  4  1
29  38  12  1
29  38  11  1
29  38  10  1
29  38  9  1
29  38  8  1
29  38  7  1
29  38  6  1
29  38  5  1
29  38  4  1
29  39  12  1
29  39  11  1
29  39  10  1
30  22  12  1
30  22  11  1
30  22  10  1
30  22  9  1
30  22  8  1
30  22  7  1
30  22  6  1
30  22  5  1
30  23  12  1
30  23  11  0
30  23  10  0
30  23  9  0
30  23  8  1
30  23  7  1
30  23  6  1
30  23  5  1
30  23  4  1
30  24  12  1
30  24  11  0
30  24  10  0
30  24  9  0
30  24  8  0
30  24  7  0
30  24  6  0
30  24  5  0
30  24  4  1
30  25  12  1
30  25  11  0
30  25  10  0
30  25  9  0
30  25  8  0
30  25  7  0
30  25  6  0
30  25  5  0
30  25  4  1
30  26  12  1
30  26  11  0
30  26  10  0
30  26  9  0
30  26  8  0
30  26  7  0
30  26  6  0
30  26  5  0
30  26  4  1
30  27  12  1
30  27  11  1
30  27  10  1
30  27  9  0
30  27  8  0
30  27  7  0
30  27  6  0
30  27  5  0
30  27  4  1
30  28  12  1
30  28  11  1
30  28  10  1
30  28  9  1
30  28  8  1
30  28  7  1
30  28  6  1
30  28  5  1
30  28  4  1
30  29  12  1
30  29  11  1
30  29  10  1
30  29  9  1
30  29  8  1
30  29  7  1
30  29  6  1
30  29  5  1
30  29  4  1
30  30  12  1
30  30  11  1
30  30  10  1
30  30  9  1
30  30  8  1
30  30  7  1
30  30  6  1
30  30  5  1
30  30  4  1
30  31  12  1
30  31  11  0
30  31  10  0
30  31  9  0
30  31  8  0
30  31  7  0
30  31  6  0
30  31  5  0
30  31  4  1
30  32  12  1
30  32  11  0
30  32  10  0
30  32  9  0
30  32  8  0
30  32  7  0
30  32  6  0
30  32  5  0
30  32  4  1
30  33  12  1
30  33  11  0
30  33  10  0
30  33  9  0
30  33  8  0
30  33  7  0
30  33  6  0
30  33  5  0
30  33  4  1
30  34  12  1
30  34  11  0
30  34  10  0
30  34  9  0
30  34  8  0
30  34  7  0
30  34  6  0
30  34  5  0
30  34  4  1
30  35  12  1
30  35  11  0
30  35  10  0
30  35  9  0
30  35  8  0
30  35  7  0
30  35  6  0
30  35  5  0
30  35  4  1
30  36  12  1
30  36  11  0
30  36  10  0
30  36  9  0
30  36  8  0
30  36  7  0
30  36  6  0
30  36  5  0
30  36  4  1
30  37  12  1
30  37  11  0
30  37  10  0
30  37  9  0
30  37  8  0
30  37  7  0
30  37  6  0
30  37  5  0
30  37  4  1
30  38  12  1
30  38  11  0
30  38  10  1
30  38  9  1
30  38  8  1
30  38  7  1
30  38  6  1
30  38  5  1
30  38  4  1
30  39  12  1
30  39  11  1
30  39  10  1
30  39  9  1
30  39  8  1
30  39  7  1
30  39  6  1
30  39  5  1
30  39  4  1
30  40  12  1
30  40  11  1
30  40  10  1
30  40  9  1
30  40  8  1
30  40  7  1
30  40  6  1
30  40  5  1
30  40  4  1
30  41  12  1
30  41  11  1
30  41  10  1
30  41  9  1
31  22  12  1
31  22  11  1
31  22  10  1
31  22  9  1
31  22  8  1
31  22  7  1
31  22  6  1
31  22  5  1
31  22  4  1
31  23  12  1
31  23  11  0
31  23  10  0
31  23  9  0
31  23  8  0
31  23  7  0
31  23  6  0
31  23  5  1
31  23  4  1
31  24  12  1
31  24  11  0
31  24  10  0
31  24  9  0
31  24  8  0
31  24  7  0
31  24  6  0
31  24  5  0
31  24  4  1
31  25  12  1
31  25  11  0
31  25  10  0
31  25  9  0
31  25  8  0
31  25  7  0
31  25  6  0
31  25  5  0
31  25  4  1
31  26  12  1
31  26  11  1
31  26  10  1
31  26  9  0
31  26  8  0
31  26  7  0
31  26  6  0
31  26  5  0
31  26  4  1
31  27  12  1
31  27  11  1
31  27  10  1
31  27  9  1
31  27  8  1
31  27  7  1
31  27  6  1
31  27  5  1
31  27  4  1
31  28  12  1
31  28  11  1
31  28  10  1
31  28  9  1
31  28  8  1
31  28  7  1
31  28  6  1
31  28  5  1
31  28  4  1
31  29  12  1
31  29  11  1
31  29  10  1
31  29  9  1
31  29  8  1
31  29  7  1
31  29  6  1
31  29  5  1
31  29  4  1
31  30  12  1
31  30  11  1
31  30  10  1
31  30  9  1
31  30  8  1
31  30  7  1
31  30  6  1
31  30  5  1
31  30  4  1
31  31  12  1
31  31  11  1
31  31  10  1
31  31  9  1
31  31  8  1
31  31  7  1
31  31  6  1
31  31  5  1
31  31  4  1
31  32  12  1
31  32  11  1
31  32  10  1
31  32  9  1
31  32  8  1
31  32  7  1
31  32  6  1
31  32  5  1
31  32  4  1
31  33  12  1
31  33  11  1
31  33  10  1
31  33  9  1
31  33  8  0
31  33  7  0
31  33  6  0
31  33  5  0
31  33  4  1
31  34  12  1
31  34  11  0
31  34  10  0
31  34  9  0
31  34  8  0
31  34  7  0
31  34  6  0
31  34  5  0
31  34  4  1
31  35  12  1
31  35  11  0
31  35  10  0
31  35  9  0
31  35  8  0
31  35  7  0
31  35  6  0
31  35  5  0
31  35  4  1
31  36  12  1
31  36  11  0
31  36  10  0
31  36  9  0
31  36  8  0
31  36  7  0
31  36  6  0
31  36  5  0
31  36  4  1
31  37  12  1
31  37  11  0
31  37  10  0
31  37  9  0
31  37  8  0
31  37  7  0
31  37  6  0
31  37  5  0
31  37  4  1
31  38  12  1
31  38  11  0
31  38  10  0
31  38  9  0
31  38  8  0
31  38  7  0
31  38  6  0
31  38  5  0
31  38  4  1
31  39  12  1
31  39  11  0
31  39  10  0
31  39  9  0
31  39  8  0
31  39  7  0
31  39  6  0
31  39  5  0
31  39  4  1
31  40  12  1
31  40  11  0
31  40  10  0
31  40  9  1
31  40  8  1
31  40  7  1
31  40  6  1
31  40  5  1
31  40  4  1
31  41  12  1
31  41  11  1
31  41  10  1
31  41  9  1
31  41  8  1
31  41  7  1
31  41  6  1
31  41  5  1
31  41  4  1
31  42  12  1
31  42  11  1
31  42  10  1
31  42  9  1
31  42  8  1
31  42  7  1
31  42  6  1
31  42  5  1
31  42  4  1
31  43  12  1
31  43  11  1
32  21  12  1
32  21  11  1
32  21  10  1
32  22  12  1
32  22  11  1
32  22  10  1
32  22  9  1
32  22  8  1
32  22  7  1
32  22  6  1
32  22  5  1
32  22  4  1
32  23  12  1
32  23  11  0
32  23  10  0
32  23  9  0
32  23  8  0
32  23  7  0
32  23  6  0
32  23  5  0
32  23  4  1
32  24  12  1
32  24  11  0
32  24  10  0
32  24  9  0
32  24  8  0
32  24  7  0
32  24  6  0
32  24  5  0
32  24  4  1
32  25  12  1
32  25  11  0
32  25  10  0
32  25  9  0
32  25  8  0
32  25  7  0
32  25  6  0
32  25  5  0
32  25  4  1
32  26  12  1
32  26  11  1
32  26  10  1
32  26  9  0
32  26  8  0
32  26  7  0
32  26  6  0
32  26  5  0
32  26  4  1
32  27  12  1
32  27  11  1
32  27  10  1
32  27  9  1
32  27  8  1
32  27  7  1
32  27  6  1
32  27  5  1
32  27  4  1
32  28  12  1
32  28  11  0
32  28  10  0
32  28  9  1
32  28  8  1
32  28  7  1
32  28  6  1
32  28  5  1
32  28  4  1
32  29  12  1
32  29  11  0
32  29  10  0
32  29  9  0
32  29  8  0
32  29  7  0
32  29  6  0
32  29  5  0
32  29  4  1
32  30  12  1
32  30  11  0
32  30  10  0
32  30  9  0
32  30  8  0
32  30  7  0
32  30  6  0
32  30  5  0
32  30  4  1
32  31  12  1
32  31  11  1
32  31  10  1
32  31  9  1
32  31  8  1
32  31  7  1
32  31  6  1
32  31  5  1
32  31  4  1
32  32  12  1
32  32  11  1
32  32  10  1
32  32  9  1
32  32  8  1
32  32  7  1
32  32  6  1
32  32  5  1
32  32  4  1
32  33  12  1
32  33  11  1
32  33  10  1
32  33  9  1
32  33  8  1
32  33  7  1
32  33  6  1
32  33  5  1
32  33  4  1
32  34  12  1
32  34  11  1
32  34  10  1
32  34  9  1
32  34  8  1
32  34  7  1
32  34  6  1
32  34  5  1
32  34  4  1
32  35  12  1
32  35  11  1
32  35  10  0
32  35  9  0
32  35  8  0
32  35  7  0
32  35  6  0
32  35  5  0
32  35  4  1
32  36  12  1
32  36  11  0
32  36  10  0
32  36  9  0
32  36  8  0
32  36  7  0
32  36  6  0
32  36  5  0
32  36  4  1
32  37  12  1
32  37  11  0
32  37  10  0
32  37  9  0
32  37  8  0
32  37  7  0
32  37  6  0
32  37  5  0
32  37  4  1
32  38  12  1
32  38  11  0
32  38  10  0
32  38  9  0
32  38  8  0
32  38  7  0
32  38  6  0
32  38  5  0
32  38  4  1
32  39  12  1
32  39  11  0
32  39  10  0
32  39  9  0
32  39  8  0
32  39  7  0
32  39  6  0
32  39  5  0
32  39  4  1
32  40  12  1
32  40  11  0
32  40  10  0
32  40  9  0
32  40  8  0
32  40  7  0
32  40  6  0
32  40  5  0
32  40  4  1
32  41  12  1
32  41  11  0
32  41  10  0
32  41  9  0
32  41  8  0
32  41  7  0
32  41  6  0
32  41  5  0
32  41  4  1
32  42  12  1
32  42  11  1
32  42  10  1
32  42  9  1
32  42  8  1
32  42  7  1
32  42  6  1
32  42  5  1
32  42  4  1
32  43  12  1
32  43  11  1
32  43  10  1
32  43  9  1
32  43  8  1
32  43  7  1
32  43  6  1
32  43  5  1
32  43  4  1
32  44  12  1
32  44  11  1
32  44  10  1
32  44  9  1
32  44  8  1
32  44  7  1
32  44  6  1
32  44  5  1
32  44  4  1
32  45  12  1
32  45  11  1
32  45  10  1
32  45  9  1
33  21  12  1
33  21  11  1
33  21  10  1
33  22  12  1
33  22  11  0
33  22  10  1
33  22  9  1
33  22  8  1
33  22  7  1
33  22  6  1
33  22  5  1
33  22  4  1
33  23  12  1
33  23  11  0
33  23  10  0
33  23  9  0
33  23  8  0
33  23  7  0
33  23  6  0
33  23  5  0
33  23  4  1
33  24  12  1
33  24  11  0
33  24  10  0
33  24  9  0
33  24  8  0
33  24  7  0
33  24  6  0
33  24  5  0
33  24  4  1
33  25  12  1
33  25  11  0
33  25  10  0
33  25  9  0
33  25  8  0
33  25  7  0
33  25  6  0
33  25  5  0
33  25  4  1
33  26  12  1
33  26  11  0
33  26  10  0
33  26  9  0
33  26  8  0
33  26  7  0
33  26  6  0
33  26  5  0
33  26  4  1
33  27  12  1
33  27  11  0
33  27  10  0
33  27  9  0
33  27  8  1
33  27  7  1
33  27  6  1
33  27  5  1
33  27  4  1
33  28  12  1
33  28  11  0
33  28  10  0
33  28  9  0
33  28  8  0
33  28  7  0
33  28  6  0
33  28  5  0
33  28  4  1
33  29  12  1
33  29  11  0
33  29  10  0
33  29  9  0
33  29  8  0
33  29  7  0
33  29  6  0
33  29  5  0
33  29  4  1
33  30  12  1
33  30  11  0
33  30  10  0
33  30  9  0
33  30  8  0
33  30  7  0
33  30  6  0
33  30  5  0
33  30  4  1
33  31  12  1
33  31  11  0
33  31  10  0
33  31  9  0
33  31  8  0
33  31  7  0
33  31  6  0
33  31  5  0
33  31  4  1
33  32  12  1
33  32  11  0
33  32  10  0
33  32  9  0
33  32  8  0
33  32  7  0
33  32  6  0
33  32  5  0
33  32  4  1
33  33  12  1
33  33  11  1
33  33  10  1
33  33  9  1
33  33  8  1
33  33  7  1
33  33  6  1
33  33  5  1
33  33  4  1
33  34  12  1
33  34  11  1
33  34  10  1
33  34  9  1
33  34  8  1
33  34  7  1
33  34  6  1
33  34  5  1
33  34  4  1
33  35  12  1
33  35  11  1
33  35  10  1
33  35  9  1
33  35  8  1
33  35  7  1
33  35  6  1
33  35  5  1
33  35  4  1
33  36  12  1
33  36  11  1
33  36  10  1
33  36  9  1
33  36  8  1
33  36  7  1
33  36  6  1
33  36  5  1
33  36  4  1
33  37  12  1
33  37  11  0
33  37  10  0
33  37  9  0
33  37  8  0
33  37  7  0
33  37  6  0
33  37  5  0
33  37  4  1
33  38  12  1
33  38  11  0
33  38  10  0
33  38  9  0
33  38  8  0
33  38  7  0
33  38  6  0
33  38  5  0
33  38  4  1
33  39  12  1
33  39  11  0
33  39  10  0
33  39  9  0
33  39  8  0
33  39  7  0
33  39  6  0
33  39  5  0
33  39  4  1
33  40  12  1
33  40  11  0
33  40  10  0
33  40  9  0
33  40  8  0
33  40  7  0
33  40  6  0
33  40  5  0
33  40  4  1
33  41  12  1
33  41  11  0
33  41  10  0
33  41  9  0
33  41  8  0
33  41  7  0
33  41  6  0
33  41  5  0
33  41  4  1
33  42  12  1
33  42  11  0
33  42  10  0
33  42  9  0
33  42  8  0
33  42  7  0
33  42  6  0
33  42  5  0
33  42  4  1
33  43  12  1
33  43  11  0
33  43  10  0
33  43  9  0
33  43  8  0
33  43  7  0
33  43  6  0
33  43  5  0
33  43  4  1
33  44  12  1
33  44  11  0
33  44  10  0
33  44  9  1
33  44  8  1
33  44  7  1
33  44  6  1
33  44  5  1
33  44  4  1
33  45  12  1
33  45  11  1
33  45  10  1
33  45  9  1
33  45  8  1
33  45  7  1
33  45  6  1
33  45  5  1
33  45  4  1
33  46  12  1
33  46  11  1
33  46  10  1
33  46  9  1
33  46  8  1
33  46  7  1
33  46  6  1
33  46  5  1
33  46  4  1
33  47  12  1
33  47  11  1
34  21  12  1
34  21  11  1
34  21  10  1
34  21  9  1
34  21  8  1
34  22  12  1
34  22  11  0
34  22  10  1
34  22  9  1
34  22  8  1
34  22  7  1
34  22  6  1
34  22  5  1
34  22  4  1
34  23  12  1
34  23  11  0
34  23  10  0
34  23  9  0
34  23  8  0
34  23  7  0
34  23  6  0
34  23  5  0
34  23  4  1
34  24  12  1
34  24  11  0
34  24  10  0
34  24  9  0
34  24  8  0
34  24  7  0
34  24  6  0
34  24  5  0
34  24  4  1
34  25  12  1
34  25  11  0
34  25  10  0
34  25  9  0
34  25  8  0
34  25  7  0
34  25  6  0
34  25  5  0
34  25  4  1
34  26  12  1
34  26  11  0
34  26  10  0
34  26  9  0
34  26  8  0
34  26  7  0
34  26  6  0
34  26  5  0
34  26  4  1
34  27  12  1
34  27  11  0
34  27  10  0
34  27  9  0
34  27  8  0
34  27  7  0
34  27  6  0
34  27  5  0
34  27  4  1
34  28  12  1
34  28  11  0
34  28  10  0
34  28  9  0
34  28  8  0
34  28  7  0
34  28  6  0
34  28  5  0
34  28  4  1
34  29  12  1
34  29  11  0
34  29  10  0
34  29  9  0
34  29  8  0
34  29  7  0
34  29  6  0
34  29  5  0
34  29  4  1
34  30  12  1
34  30  11  0
34  30  10  0
34  30  9  0
34  30  8  0
34  30  7  0
34  30  6  0
34  30  5  0
34  30  4  1
34  31  12  1
34  31  11  0
34  31  10  0
34  31  9  0
34  31  8  0
34  31  7  0
34  31  6  0
34  31  5  0
34  31  4  1
34  32  12  1
34  32  11  0
34  32  10  0
34  32  9  0
34  32  8  0
34  32  7  0
34  32  6  0
34  32  5  0
34  32  4  1
34  33  12  1
34  33  11  0
34  33  10  0
34  33  9  0
34  33  8  0
34  33  7  0
34  33  6  0
34  33  5  0
34  33  4  1
34  34  12  1
34  34  11  0
34  34  10  0
34  34  9  0
34  34  8  0
34  34  7  0
34  34  6  0
34  34  5  0
34  34  4  1
34  35  12  1
34  35  11  1
34  35  10  1
34  35  9  1
34  35  8  1
34  35  7  1
34  35  6  1
34  35  5  1
34  35  4  1
34  36  12  1
34  36  11  1
34  36  10  1
34  36  9  1
34  36  8  1
34  36  7  1
34  36  6  1
34  36  5  1
34  36  4  1
34  37  12  1
34  37  11  1
34  37  10  1
34  37  9  1
34  37  8  1
34  37  7  1
34  37  6  1
34  37  5  1
34  37  4  1
34  38  12  1
34  38  11  1
34  38  10  1
34  38  9  1
34  38  8  1
34  38  7  1
34  38  6  1
34  38  5  1
34  38  4  1
34  39  12  1
34  39  11  1
34  39  10  0
34  39  9  0
34  39  8  0
34  39  7  0
34  39  6  0
34  39  5  0
34  39  4  1
34  40  12  1
34  40  11  0
34  40  10  0
34  40  9  0
34  40  8  0
34  40  7  0
34  40  6  0
34  40  5  0
34  40  4  1
34  41  12  1
34  41  11  0
34  41  10  0
34  41  9  0
34  41  8  0
34  41  7  0
34  41  6  0
34  41  5  0
34  41  4  1
34  42  12  1
34  42  11  0
34  42  10  0
34  42  9  0
34  42  8  0
34  42  7  0
34  42  6  0
34  42  5  0
34  42  4  1
34  43  12  1
34  43  11  0
34  43  10  0
34  43  9  0
34  43  8  0
34  43  7  0
34  43  6  0
34  43  5  0
34  43  4  1
34  44  12  1
34  44  11  0
34  44  10  0
34  44  9  0
34  44  8  0
34  44  7  0
34  44  6  0
34  44  5  0
34  44  4  1
34  45  12  1
34  45  11  0
34  45  10  0
34  45  9  0
34  45  8  0
34  45  7  0
